"Group","Freq","SurveyName","Country","StartYear"
"Not Married, Sexually Active",0.0820763611871601,"RWIR81FL.DTA","Rwanda",2019
"Infecund, Menopausal",0.0116634684466132,"SNIR61FL.DTA","Senegal",2010
"Married, Does Not Want Child within 2 Years",0.67765264242843,"SNIR61FL.DTA","Senegal",2010
"Married, Wants Child within 2 Years",0.172937620102343,"SNIR61FL.DTA","Senegal",2010
"Not Married, Not Sexually Active",0.114472699023197,"SNIR61FL.DTA","Senegal",2010
"Not Married, Sexually Active",0.0232735699994167,"SNIR61FL.DTA","Senegal",2010
"Infecund, Menopausal",0.00988314756144652,"SNIR6DFL.DTA","Senegal",2012
"Married, Does Not Want Child within 2 Years",0.696862595971086,"SNIR6DFL.DTA","Senegal",2012
"Married, Wants Child within 2 Years",0.145619568649046,"SNIR6DFL.DTA","Senegal",2012
"Not Married, Not Sexually Active",0.125416181795333,"SNIR6DFL.DTA","Senegal",2012
"Not Married, Sexually Active",0.0222185060230879,"SNIR6DFL.DTA","Senegal",2012
"Infecund, Menopausal",0.0188507022720144,"SNIR70FL.DTA","Senegal",2014
"Married, Does Not Want Child within 2 Years",0.67498320173374,"SNIR70FL.DTA","Senegal",2014
"Married, Wants Child within 2 Years",0.200381476502589,"SNIR70FL.DTA","Senegal",2014
"Not Married, Not Sexually Active",0.0967971231138583,"SNIR70FL.DTA","Senegal",2014
"Not Married, Sexually Active",0.00898749637779795,"SNIR70FL.DTA","Senegal",2014
"Infecund, Menopausal",0.0298602819434624,"SNIR7HFL.DTA","Senegal",2015
"Married, Does Not Want Child within 2 Years",0.683861877085781,"SNIR7HFL.DTA","Senegal",2015
"Married, Wants Child within 2 Years",0.148161883190886,"SNIR7HFL.DTA","Senegal",2015
"Not Married, Not Sexually Active",0.114753235640994,"SNIR7HFL.DTA","Senegal",2015
"Not Married, Sexually Active",0.0233627221388764,"SNIR7HFL.DTA","Senegal",2015
"Infecund, Menopausal",0.00882190010456337,"SNIR7QFL.DTA","Senegal",2016
"Married, Does Not Want Child within 2 Years",0.709898515305464,"SNIR7QFL.DTA","Senegal",2016
"Married, Wants Child within 2 Years",0.178933745344306,"SNIR7QFL.DTA","Senegal",2016
"Not Married, Not Sexually Active",0.0939202261120198,"SNIR7QFL.DTA","Senegal",2016
"Not Married, Sexually Active",0.00842561313364612,"SNIR7QFL.DTA","Senegal",2016
"Infecund, Menopausal",0.0155911192734561,"SNIR7ZFL.DTA","Senegal",2017
"Married, Does Not Want Child within 2 Years",0.628559180530882,"SNIR7ZFL.DTA","Senegal",2017
"Married, Wants Child within 2 Years",0.205145796943716,"SNIR7ZFL.DTA","Senegal",2017
"Not Married, Not Sexually Active",0.126926793176461,"SNIR7ZFL.DTA","Senegal",2017
"Not Married, Sexually Active",0.0237771100754844,"SNIR7ZFL.DTA","Senegal",2017
"Infecund, Menopausal",0.00814815373049455,"SNIR80FL.DTA","Senegal",2018
"Married, Does Not Want Child within 2 Years",0.649378938170279,"SNIR80FL.DTA","Senegal",2018
"Married, Wants Child within 2 Years",0.213525090175245,"SNIR80FL.DTA","Senegal",2018
"Not Married, Not Sexually Active",0.110107659426033,"SNIR80FL.DTA","Senegal",2018
"Not Married, Sexually Active",0.0188401584979486,"SNIR80FL.DTA","Senegal",2018
"Infecund, Menopausal",0.0148518159945689,"SNIR8AFL.DTA","Senegal",2019
"Married, Does Not Want Child within 2 Years",0.709743755111811,"SNIR8AFL.DTA","Senegal",2019
"Married, Wants Child within 2 Years",0.20891187371628,"SNIR8AFL.DTA","Senegal",2019
"Not Married, Not Sexually Active",0.0624831182158513,"SNIR8AFL.DTA","Senegal",2019
"Not Married, Sexually Active",0.00400943696148913,"SNIR8AFL.DTA","Senegal",2019
"Infecund, Menopausal",0.0337544721916757,"SLIR61FL.DTA","Sierra Leone",2013
"Married, Does Not Want Child within 2 Years",0.572867212344169,"SLIR61FL.DTA","Sierra Leone",2013
"Married, Wants Child within 2 Years",0.145584330527249,"SLIR61FL.DTA","Sierra Leone",2013
"Not Married, Not Sexually Active",0.113504294709482,"SLIR61FL.DTA","Sierra Leone",2013
"Not Married, Sexually Active",0.134289690227424,"SLIR61FL.DTA","Sierra Leone",2013
"Infecund, Menopausal",0.0235853076658259,"SLIR7AFL.DTA","Sierra Leone",2019
"Married, Does Not Want Child within 2 Years",0.574387459366616,"SLIR7AFL.DTA","Sierra Leone",2019
"Married, Wants Child within 2 Years",0.154636961498355,"SLIR7AFL.DTA","Sierra Leone",2019
"Not Married, Not Sexually Active",0.108068729919471,"SLIR7AFL.DTA","Sierra Leone",2019
"Not Married, Sexually Active",0.139321541549732,"SLIR7AFL.DTA","Sierra Leone",2019
"Infecund, Menopausal",0.0566304019328502,"ZAIR71FL.DTA","South Africa",2016
"Married, Does Not Want Child within 2 Years",0.265802523731135,"ZAIR71FL.DTA","South Africa",2016
"Married, Wants Child within 2 Years",0.110723734030854,"ZAIR71FL.DTA","South Africa",2016
"Not Married, Not Sexually Active",0.279343481574467,"ZAIR71FL.DTA","South Africa",2016
"Not Married, Sexually Active",0.287499858730694,"ZAIR71FL.DTA","South Africa",2016
"Infecund, Menopausal",0.0186510701623261,"TJIR61FL.DTA","Tajikistan",2012
"Married, Does Not Want Child within 2 Years",0.824781661850877,"TJIR61FL.DTA","Tajikistan",2012
"Married, Wants Child within 2 Years",0.137848028153238,"TJIR61FL.DTA","Tajikistan",2012
"Not Married, Not Sexually Active",0.0187192398335581,"TJIR61FL.DTA","Tajikistan",2012
"Infecund, Menopausal",0.0585710444468399,"TJIR71FL.DTA","Tajikistan",2017
"Married, Does Not Want Child within 2 Years",0.796388377970065,"TJIR71FL.DTA","Tajikistan",2017
"Married, Wants Child within 2 Years",0.137700800223492,"TJIR71FL.DTA","Tajikistan",2017
"Not Married, Not Sexually Active",0.00733977735960328,"TJIR71FL.DTA","Tajikistan",2017
"Infecund, Menopausal",0.0150836528514571,"TZIR7BFL.DTA","Tanzania",2015
"Married, Does Not Want Child within 2 Years",0.576279186675991,"TZIR7BFL.DTA","Tanzania",2015
"Married, Wants Child within 2 Years",0.15798721221825,"TZIR7BFL.DTA","Tanzania",2015
"Not Married, Not Sexually Active",0.130658723532838,"TZIR7BFL.DTA","Tanzania",2015
"Not Married, Sexually Active",0.119991224721464,"TZIR7BFL.DTA","Tanzania",2015
"Infecund, Menopausal",0.0147846535933452,"TZIR82FL.DTA","Tanzania",2022
"Married, Does Not Want Child within 2 Years",0.593826638748245,"TZIR82FL.DTA","Tanzania",2022
"Married, Wants Child within 2 Years",0.147418377789379,"TZIR82FL.DTA","Tanzania",2022
"Not Married, Not Sexually Active",0.115145404758215,"TZIR82FL.DTA","Tanzania",2022
"Not Married, Sexually Active",0.128824925110816,"TZIR82FL.DTA","Tanzania",2022
"Infecund, Menopausal",0.0497318481390437,"TLIR71FL.DTA","Timor-Leste",2016
"Married, Does Not Want Child within 2 Years",0.776921498602034,"TLIR71FL.DTA","Timor-Leste",2016
"Married, Wants Child within 2 Years",0.16586895136291,"TLIR71FL.DTA","Timor-Leste",2016
"Not Married, Not Sexually Active",0.00531659274867166,"TLIR71FL.DTA","Timor-Leste",2016
"Not Married, Sexually Active",0.00216110914734073,"TLIR71FL.DTA","Timor-Leste",2016
"Infecund, Menopausal",0.00851529018723776,"TGIR61FL.DTA","Togo",2013
"Married, Does Not Want Child within 2 Years",0.648837371223899,"TGIR61FL.DTA","Togo",2013
"Married, Wants Child within 2 Years",0.149721373820867,"TGIR61FL.DTA","Togo",2013
"Not Married, Not Sexually Active",0.120753971595339,"TGIR61FL.DTA","Togo",2013
"Not Married, Sexually Active",0.0721719931726577,"TGIR61FL.DTA","Togo",2013
"Infecund, Menopausal",0.0269500890566657,"TRIR61FL.DTA","Turkey",2013
"Married, Does Not Want Child within 2 Years",0.418197790517024,"TRIR61FL.DTA","Turkey",2013
"Married, Wants Child within 2 Years",0.13631711933837,"TRIR61FL.DTA","Turkey",2013
"Not Married, Not Sexually Active",0.386892136026548,"TRIR61FL.DTA","Turkey",2013
"Not Married, Sexually Active",0.0316428650613916,"TRIR61FL.DTA","Turkey",2013
"Infecund, Menopausal",0.0124722157235649,"UGIR60FL.DTA","Uganda",2011
"Married, Does Not Want Child within 2 Years",0.655339970668784,"UGIR60FL.DTA","Uganda",2011
"Married, Wants Child within 2 Years",0.077368674515064,"UGIR60FL.DTA","Uganda",2011
"Not Married, Not Sexually Active",0.214692578198285,"UGIR60FL.DTA","Uganda",2011
"Not Married, Sexually Active",0.0401265608943026,"UGIR60FL.DTA","Uganda",2011
"Infecund, Menopausal",0.0179651367097878,"UGIR7BFL.DTA","Uganda",2016
"Married, Does Not Want Child within 2 Years",0.620247510785644,"UGIR7BFL.DTA","Uganda",2016
"Married, Wants Child within 2 Years",0.0988530515880214,"UGIR7BFL.DTA","Uganda",2016
"Not Married, Not Sexually Active",0.16951043398602,"UGIR7BFL.DTA","Uganda",2016
"Not Married, Sexually Active",0.0934238669305267,"UGIR7BFL.DTA","Uganda",2016
"Infecund, Menopausal",0.0134817041704497,"ZMIR61FL.DTA","Zambia",2013
"Married, Does Not Want Child within 2 Years",0.635057299619255,"ZMIR61FL.DTA","Zambia",2013
"Married, Wants Child within 2 Years",0.0999668927460199,"ZMIR61FL.DTA","Zambia",2013
"Not Married, Not Sexually Active",0.162150698234205,"ZMIR61FL.DTA","Zambia",2013
"Not Married, Sexually Active",0.0893434052300706,"ZMIR61FL.DTA","Zambia",2013
"Infecund, Menopausal",0.0210851227940763,"ZMIR71FL.DTA","Zambia",2018
"Married, Does Not Want Child within 2 Years",0.532377474706597,"ZMIR71FL.DTA","Zambia",2018
"Married, Wants Child within 2 Years",0.125153590511808,"ZMIR71FL.DTA","Zambia",2018
"Not Married, Not Sexually Active",0.190703500724797,"ZMIR71FL.DTA","Zambia",2018
"Not Married, Sexually Active",0.130680311262722,"ZMIR71FL.DTA","Zambia",2018
"Infecund, Menopausal",0.028405838343412,"ZWIR62FL.DTA","Zimbabwe",2010
"Married, Does Not Want Child within 2 Years",0.558916875111566,"ZWIR62FL.DTA","Zimbabwe",2010
"Married, Wants Child within 2 Years",0.176708756394749,"ZWIR62FL.DTA","Zimbabwe",2010
"Not Married, Not Sexually Active",0.177448116429763,"ZWIR62FL.DTA","Zimbabwe",2010
"Not Married, Sexually Active",0.0585204137205107,"ZWIR62FL.DTA","Zimbabwe",2010
"Infecund, Menopausal",0.0275722597088207,"ZWIR71FL.DTA","Zimbabwe",2015
"Married, Does Not Want Child within 2 Years",0.493883234116425,"ZWIR71FL.DTA","Zimbabwe",2015
"Married, Wants Child within 2 Years",0.190450553804641,"ZWIR71FL.DTA","Zimbabwe",2015
"Not Married, Not Sexually Active",0.216709208440862,"ZWIR71FL.DTA","Zimbabwe",2015
"Not Married, Sexually Active",0.0713847439292514,"ZWIR71FL.DTA","Zimbabwe",2015
